# mode	english	candidate	weight	comment
jp	visiting	お宮参り	898	~(おみやまいり)
jp	visiting	御宮参り	898	~(おみやまいり)
jp	shrine	お宮参り	898	~(おみやまいり)
jp	shrine	御宮参り	898	~(おみやまいり)
jp	visiting-a-shrine	お宮参り	898	~(おみやまいり)
jp	visiting-a-shrine	御宮参り	898	~(おみやまいり)
jp	attendant	お供	899	~(おとも)
jp	attendant	御供	899	~(おとも)
jp	attendant	お伴	899	~(おとも)
jp	attendant	御伴	899	~(おとも)
jp	money	お金	899	~(おかね)
jp	money	御金	899	~(おかね)
jp	older	お兄さん	899	~(おにいさん)
jp	older	御兄さん	899	~(おにいさん)
jp	brother	お兄さん	899	~(おにいさん)
jp	brother	御兄さん	899	~(おにいさん)
jp	older-brother	お兄さん	899	~(おにいさん)
jp	older-brother	御兄さん	899	~(おにいさん)
jp	young	お兄さん	898	~(おにいさん)
jp	young	御兄さん	898	~(おにいさん)
jp	man	お兄さん	898	~(おにいさん)
jp	man	御兄さん	898	~(おにいさん)
jp	young-man	お兄さん	898	~(おにいさん)
jp	young-man	御兄さん	898	~(おにいさん)
jp	fella	お兄さん	897	~(おにいさん)
jp	fella	御兄さん	897	~(おにいさん)
jp	older	お兄ちゃん	899	~(おにいちゃん)
jp	older	御兄ちゃん	899	~(おにいちゃん)
jp	brother	お兄ちゃん	899	~(おにいちゃん)
jp	brother	御兄ちゃん	899	~(おにいちゃん)
jp	older-brother	お兄ちゃん	899	~(おにいちゃん)
jp	older-brother	御兄ちゃん	899	~(おにいちゃん)
jp	lad	お兄ちゃん	898	~(おにいちゃん)
jp	lad	御兄ちゃん	898	~(おにいちゃん)
jp	onigiri	お結び	899	~(おむすび)
jp	onigiri	御結び	899	~(おむすび)
jp	arrive	お見えになる	899	~(おみえになる)
jp	arrive	御見えになる	899	~(おみえになる)
jp	to-arrive	お見えになる	899	~(おみえになる)
jp	to-arrive	御見えになる	899	~(おみえになる)
jp	visit	お見舞い	899	~(おみまい)
jp	visit	お見舞	899	~(おみまい)
jp	visit	御見舞い	899	~(おみまい)
jp	visit	御見舞	899	~(おみまい)
jp	inquiry	お見舞い	898	~(おみまい)
jp	inquiry	お見舞	898	~(おみまい)
jp	inquiry	御見舞い	898	~(おみまい)
jp	inquiry	御見舞	898	~(おみまい)
jp	letter	お見舞い	897	~(おみまい)
jp	letter	お見舞	897	~(おみまい)
jp	letter	御見舞い	897	~(おみまい)
jp	letter	御見舞	897	~(おみまい)
jp	letter-of-inquiry	お見舞い	897	~(おみまい)
jp	letter-of-inquiry	お見舞	897	~(おみまい)
jp	letter-of-inquiry	御見舞い	897	~(おみまい)
jp	letter-of-inquiry	御見舞	897	~(おみまい)
jp	get-well	お見舞い	896	~(おみまい)
jp	get-well	お見舞	896	~(おみまい)
jp	get-well	御見舞い	896	~(おみまい)
jp	get-well	御見舞	896	~(おみまい)
jp	get-well-letter	お見舞い	896	~(おみまい)
jp	get-well-letter	お見舞	896	~(おみまい)
jp	get-well-letter	御見舞い	896	~(おみまい)
jp	get-well-letter	御見舞	896	~(おみまい)
jp	dealing	お見舞い	895	~(おみまい)
jp	dealing	お見舞	895	~(おみまい)
jp	dealing	御見舞い	895	~(おみまい)
jp	dealing	御見舞	895	~(おみまい)
jp	landing	お見舞い	894	~(おみまい)
jp	landing	お見舞	894	~(おみまい)
jp	landing	御見舞い	894	~(おみまい)
jp	landing	御見舞	894	~(おみまい)
jp	article	お古	899	~(おふる)
jp	article	御古	899	~(おふる)
jp	used-article	お古	899	~(おふる)
jp	used-article	御古	899	~(おふる)
jp	okonomiyaki	お好み焼き	899	~(おこのみやき)
jp	okonomiyaki	お好み焼	899	~(おこのみやき)
jp	okonomiyaki	御好み焼き	899	~(おこのみやき)
jp	okonomiyaki	御好み焼	899	~(おこのみやき)
jp	please	お構いなく	899	~(おかまいなく)
jp	please	お構い無く	899	~(おかまいなく)
jp	please	御構い無く	899	~(おかまいなく)
jp	please	御構いなく	899	~(おかまいなく)
jp	don't	お構いなく	899	~(おかまいなく)
jp	don't	お構い無く	899	~(おかまいなく)
jp	don't	御構い無く	899	~(おかまいなく)
jp	don't	御構いなく	899	~(おかまいなく)
jp	fuss	お構いなく	899	~(おかまいなく)
jp	fuss	お構い無く	899	~(おかまいなく)
jp	fuss	御構い無く	899	~(おかまいなく)
jp	fuss	御構いなく	899	~(おかまいなく)
jp	over	お構いなく	899	~(おかまいなく)
jp	over	お構い無く	899	~(おかまいなく)
jp	over	御構い無く	899	~(おかまいなく)
jp	over	御構いなく	899	~(おかまいなく)
jp	bother	お構いなく	898	~(おかまいなく)
jp	bother	お構い無く	898	~(おかまいなく)
jp	bother	御構い無く	898	~(おかまいなく)
jp	bother	御構いなく	898	~(おかまいなく)
jp	don't-bother	お構いなく	898	~(おかまいなく)
jp	don't-bother	お構い無く	898	~(おかまいなく)
jp	don't-bother	御構い無く	898	~(おかまいなく)
jp	don't-bother	御構いなく	898	~(おかまいなく)
jp	wet	お絞り	899	~(おしぼり)
jp	wet	御絞り	899	~(おしぼり)
jp	towel	お絞り	899	~(おしぼり)
jp	towel	御絞り	899	~(おしぼり)
jp	wet-towel	お絞り	899	~(おしぼり)
jp	wet-towel	御絞り	899	~(おしぼり)
jp	banknote	お札	899	~(おさつ)
jp	banknote	御札	899	~(おさつ)
jp	note	お札	898	~(おさつ)
jp	note	御札	898	~(おさつ)
jp	soup	お雑煮	899	~(おぞうに)
jp	soup	御雑煮	899	~(おぞうに)
jp	containing	お雑煮	899	~(おぞうに)
jp	containing	御雑煮	899	~(おぞうに)
jp	rice	お雑煮	899	~(おぞうに)
jp	rice	御雑煮	899	~(おぞうに)
jp	cakes	お雑煮	899	~(おぞうに)
jp	cakes	御雑煮	899	~(おぞうに)
jp	vegetables	お雑煮	899	~(おぞうに)
jp	vegetables	御雑煮	899	~(おぞうに)
jp	afternoon	お三時	899	~(おさんじ)
jp	afternoon	御三時	899	~(おさんじ)
jp	snack	お三時	899	~(おさんじ)
jp	snack	御三時	899	~(おさんじ)
jp	afternoon-snack	お三時	899	~(おさんじ)
jp	afternoon-snack	御三時	899	~(おさんじ)
jp	visit	お参り	899	~(おまいり)
jp	visit	御参り	899	~(おまいり)
jp	birth	お産	899	~(おさん)
jp	birth	御産	899	~(おさん)
jp	delivery	お産	898	~(おさん)
jp	delivery	御産	898	~(おさん)
jp	end	お仕舞い	899	~(おしまい)
jp	end	お終い	899	~(おしまい)
jp	end	御仕舞い	899	~(おしまい)
jp	end	御終い	899	~(おしまい)
jp	the-end	お仕舞い	899	~(おしまい)
jp	the-end	お終い	899	~(おしまい)
jp	the-end	御仕舞い	899	~(おしまい)
jp	the-end	御終い	899	~(おしまい)
jp	done	お仕舞い	898	~(おしまい)
jp	done	お終い	898	~(おしまい)
jp	done	御仕舞い	898	~(おしまい)
jp	done	御終い	898	~(おしまい)
jp	being-done-for	お仕舞い	898	~(おしまい)
jp	being-done-for	お終い	898	~(おしまい)
jp	being-done-for	御仕舞い	898	~(おしまい)
jp	being-done-for	御終い	898	~(おしまい)
jp	that's	お仕舞い	897	~(おしまい)
jp	that's	お終い	897	~(おしまい)
jp	that's	御仕舞い	897	~(おしまい)
jp	that's	御終い	897	~(おしまい)
jp	that's-it	お仕舞い	897	~(おしまい)
jp	that's-it	お終い	897	~(おしまい)
jp	that's-it	御仕舞い	897	~(おしまい)
jp	that's-it	御終い	897	~(おしまい)
jp	all	お仕舞い	896	~(おしまい)
jp	all	お終い	896	~(おしまい)
jp	all	御仕舞い	896	~(おしまい)
jp	all	御終い	896	~(おしまい)
jp	that's-all	お仕舞い	896	~(おしまい)
jp	that's-all	お終い	896	~(おしまい)
jp	that's-all	御仕舞い	896	~(おしまい)
jp	that's-all	御終い	896	~(おしまい)
jp	errand	お使い	899	~(おつかい)
jp	errand	お遣い	899	~(おつかい)
jp	errand	御使い	899	~(おつかい)
jp	errand	御遣い	899	~(おつかい)
jp	going	お使い	898	~(おつかい)
jp	going	お遣い	898	~(おつかい)
jp	going	御使い	898	~(おつかい)
jp	going	御遣い	898	~(おつかい)
jp	going-on-an-errand	お使い	898	~(おつかい)
jp	going-on-an-errand	お遣い	898	~(おつかい)
jp	going-on-an-errand	御使い	898	~(おつかい)
jp	going-on-an-errand	御遣い	898	~(おつかい)
jp	messenger	お使い	897	~(おつかい)
jp	messenger	お遣い	897	~(おつかい)
jp	messenger	御使い	897	~(おつかい)
jp	messenger	御遣い	897	~(おつかい)
jp	boy	お使い	896	~(おつかい)
jp	boy	お遣い	896	~(おつかい)
jp	boy	御使い	896	~(おつかい)
jp	boy	御遣い	896	~(おつかい)
jp	errand-boy	お使い	896	~(おつかい)
jp	errand-boy	お遣い	896	~(おつかい)
jp	errand-boy	御使い	896	~(おつかい)
jp	errand-boy	御遣い	896	~(おつかい)
jp	familiar	お使い	895	~(おつかい)
jp	familiar	お遣い	895	~(おつかい)
jp	familiar	御使い	895	~(おつかい)
jp	familiar	御遣い	895	~(おつかい)
jp	spirit	お使い	895	~(おつかい)
jp	spirit	お遣い	895	~(おつかい)
jp	spirit	御使い	895	~(おつかい)
jp	spirit	御遣い	895	~(おつかい)
jp	familiar-spirit	お使い	895	~(おつかい)
jp	familiar-spirit	お遣い	895	~(おつかい)
jp	familiar-spirit	御使い	895	~(おつかい)
jp	familiar-spirit	御遣い	895	~(おつかい)
jp	older	お姉さん	899	~(おねえさん)
jp	older	お姐さん	899	~(おねえさん)
jp	older	御姉さん	899	~(おねえさん)
jp	older	御姐さん	899	~(おねえさん)
jp	sister	お姉さん	899	~(おねえさん)
jp	sister	お姐さん	899	~(おねえさん)
jp	sister	御姉さん	899	~(おねえさん)
jp	sister	御姐さん	899	~(おねえさん)
jp	older-sister	お姉さん	899	~(おねえさん)
jp	older-sister	お姐さん	899	~(おねえさん)
jp	older-sister	御姉さん	899	~(おねえさん)
jp	older-sister	御姐さん	899	~(おねえさん)
jp	young	お姉さん	898	~(おねえさん)
jp	young	お姐さん	898	~(おねえさん)
jp	young	御姉さん	898	~(おねえさん)
jp	young	御姐さん	898	~(おねえさん)
jp	lady	お姉さん	898	~(おねえさん)
jp	lady	お姐さん	898	~(おねえさん)
jp	lady	御姉さん	898	~(おねえさん)
jp	lady	御姐さん	898	~(おねえさん)
jp	young-lady	お姉さん	898	~(おねえさん)
jp	young-lady	お姐さん	898	~(おねえさん)
jp	young-lady	御姉さん	898	~(おねえさん)
jp	young-lady	御姐さん	898	~(おねえさん)
jp	miss	お姉さん	897	~(おねえさん)
jp	miss	お姐さん	897	~(おねえさん)
jp	miss	御姉さん	897	~(おねえさん)
jp	miss	御姐さん	897	~(おねえさん)
jp	ma'am	お姉さん	896	~(おねえさん)
jp	ma'am	お姐さん	896	~(おねえさん)
jp	ma'am	御姉さん	896	~(おねえさん)
jp	ma'am	御姐さん	896	~(おねえさん)
jp	girl	お姉さん	895	~(おねえさん)
jp	girl	お姐さん	895	~(おねえさん)
jp	girl	御姉さん	895	~(おねえさん)
jp	girl	御姐さん	895	~(おねえさん)
jp	older-girl	お姉さん	895	~(おねえさん)
jp	older-girl	お姐さん	895	~(おねえさん)
jp	older-girl	御姉さん	895	~(おねえさん)
jp	older-girl	御姐さん	895	~(おねえさん)
jp	child	お子さん	899	~(おこさん)
jp	child	御子さん	899	~(おこさん)
jp	child	お子様	899	~(おこさま)
jp	child	お子さま	899	~(おこさま)
jp	child	御子様	899	~(おこさま)
jp	child	御子さま	899	~(おこさま)
jp	tooth	お歯黒	899	~(おはぐろ)
jp	tooth	鉄漿	899	~(おはぐろ)
jp	tooth	御歯黒	899	~(おはぐろ)
jp	blackening	お歯黒	899	~(おはぐろ)
jp	blackening	鉄漿	899	~(おはぐろ)
jp	blackening	御歯黒	899	~(おはぐろ)
jp	tooth-blackening	お歯黒	899	~(おはぐろ)
jp	tooth-blackening	鉄漿	899	~(おはぐろ)
jp	tooth-blackening	御歯黒	899	~(おはぐろ)
jp	dye	お歯黒	898	~(おはぐろ)
jp	dye	鉄漿	898	~(おはぐろ)
jp	dye	御歯黒	898	~(おはぐろ)
jp	tooth-blackening-dye	お歯黒	898	~(おはぐろ)
jp	tooth-blackening-dye	鉄漿	898	~(おはぐろ)
jp	tooth-blackening-dye	御歯黒	898	~(おはぐろ)
jp	bow	お辞儀	899	~(おじぎ)
jp	bow	御辞儀	899	~(おじぎ)
jp	name-giving	お七夜	899	~(おしちや)
jp	ceremony	お七夜	899	~(おしちや)
jp	name-giving-ceremony	お七夜	899	~(おしちや)
jp	please	お邪魔します	899	~(おじゃまします)
jp	please	御邪魔します	899	~(おじゃまします)
jp	excuse	お邪魔します	899	~(おじゃまします)
jp	excuse	御邪魔します	899	~(おじゃまします)
jp	intrusion	お邪魔します	899	~(おじゃまします)
jp	intrusion	御邪魔します	899	~(おじゃまします)
jp	please-excuse-the-intrusion	お邪魔します	899	~(おじゃまします)
jp	please-excuse-the-intrusion	御邪魔します	899	~(おじゃまします)
jp	charm	お守り	899	~(おまもり)
jp	charm	御守り	899	~(おまもり)
jp	charm	御守	899	~(おまもり)
jp	charm	お守	899	~(おまもり)
jp	talisman	お守り	898	~(おまもり)
jp	talisman	御守り	898	~(おまもり)
jp	talisman	御守	898	~(おまもり)
jp	talisman	お守	898	~(おまもり)
jp	beanbag	お手玉	899	~(おてだま)
jp	beanbag	御手玉	899	~(おてだま)
jp	bobbling	お手玉	898	~(おてだま)
jp	bobbling	御手玉	898	~(おてだま)
jp	ball	お手玉	898	~(おてだま)
jp	ball	御手玉	898	~(おてだま)
jp	bobbling-the-ball	お手玉	898	~(おてだま)
jp	bobbling-the-ball	御手玉	898	~(おてだま)
jp	done	お手上げ	899	~(おてあげ)
jp	done	お手あげ	899	~(おてあげ)
jp	done	御手上げ	899	~(おてあげ)
jp	being-done-for	お手上げ	899	~(おてあげ)
jp	being-done-for	お手あげ	899	~(おてあげ)
jp	being-done-for	御手上げ	899	~(おてあげ)
jp	hopeless	お手上げ	898	~(おてあげ)
jp	hopeless	お手あげ	898	~(おてあげ)
jp	hopeless	御手上げ	898	~(おてあげ)
jp	situation	お手上げ	898	~(おてあげ)
jp	situation	お手あげ	898	~(おてあげ)
jp	situation	御手上げ	898	~(おてあげ)
jp	brought	お手上げ	897	~(おてあげ)
jp	brought	お手あげ	897	~(おてあげ)
jp	brought	御手上げ	897	~(おてあげ)
jp	knees	お手上げ	897	~(おてあげ)
jp	knees	お手あげ	897	~(おてあげ)
jp	knees	御手上げ	897	~(おてあげ)
jp	making	お手盛り	899	~(おてもり)
jp	making	御手盛り	899	~(おてもり)
jp	arbitrary	お手盛り	899	~(おてもり)
jp	arbitrary	御手盛り	899	~(おてもり)
jp	decisions	お手盛り	899	~(おてもり)
jp	decisions	御手盛り	899	~(おてもり)
jp	which	お手盛り	899	~(おてもり)
jp	which	御手盛り	899	~(おてもり)
jp	benefit	お手盛り	899	~(おてもり)
jp	benefit	御手盛り	899	~(おてもり)
jp	oneself	お手盛り	899	~(おてもり)
jp	oneself	御手盛り	899	~(おてもり)
jp	toilet	お手洗い	899	~(おてあらい)
jp	toilet	御手洗	899	~(おてあらい)
jp	toilet	御手洗い	899	~(おてあらい)
jp	lavatory	お手洗い	898	~(おてあらい)
jp	lavatory	御手洗	898	~(おてあらい)
jp	lavatory	御手洗い	898	~(おてあらい)
jp	maid	お手伝いさん	899	~(おてつだいさん)
jp	maid	御手伝いさん	899	~(おてつだいさん)
jp	police	お巡りさん	899	~(おまわりさん)
jp	police	御巡りさん	899	~(おまわりさん)
jp	officer	お巡りさん	899	~(おまわりさん)
jp	officer	御巡りさん	899	~(おまわりさん)
jp	police-officer	お巡りさん	899	~(おまわりさん)
jp	police-officer	御巡りさん	899	~(おまわりさん)
jp	summoning	お召し	899	~(おめし)
jp	summoning	お召	899	~(おめし)
jp	summoning	御召し	899	~(おめし)
jp	summoning	御召	899	~(おめし)
jp	riding	お召し	898	~(おめし)
jp	riding	お召	898	~(おめし)
jp	riding	御召し	898	~(おめし)
jp	riding	御召	898	~(おめし)
jp	dressing	お召し	897	~(おめし)
jp	dressing	お召	897	~(おめし)
jp	dressing	御召し	897	~(おめし)
jp	dressing	御召	897	~(おめし)
jp	silk	お召し	896	~(おめし)
jp	silk	お召	896	~(おめし)
jp	silk	御召し	896	~(おめし)
jp	silk	御召	896	~(おめし)
jp	crepe	お召し	896	~(おめし)
jp	crepe	お召	896	~(おめし)
jp	crepe	御召し	896	~(おめし)
jp	crepe	御召	896	~(おめし)
jp	silk-crepe	お召し	896	~(おめし)
jp	silk-crepe	お召	896	~(おめし)
jp	silk-crepe	御召し	896	~(おめし)
jp	silk-crepe	御召	896	~(おめし)
jp	clothing	お召し物	899	~(おめしもの)
jp	clothing	御召し物	899	~(おめしもの)
jp	recommendation	お勧め	899	~(おすすめ,オススメ)
jp	recommendation	お薦め	899	~(おすすめ,オススメ)
jp	recommendation	お奨め	899	~(おすすめ,オススメ)
jp	recommendation	御勧め	899	~(おすすめ,オススメ)
jp	suggestion	お勧め	898	~(おすすめ,オススメ)
jp	suggestion	お薦め	898	~(おすすめ,オススメ)
jp	suggestion	お奨め	898	~(おすすめ,オススメ)
jp	suggestion	御勧め	898	~(おすすめ,オススメ)
jp	countryside	お上りさん	899	~(おのぼりさん)
jp	people	お上りさん	899	~(おのぼりさん)
jp	countryside-people	お上りさん	899	~(おのぼりさん)
jp	out-of-towner	お上りさん	898	~(おのぼりさん)
jp	yokel	お上りさん	897	~(おのぼりさん)
jp	daughter	お嬢さん	899	~(おじょうさん)
jp	daughter	御嬢さん	899	~(おじょうさん)
jp	young	お嬢さん	898	~(おじょうさん)
jp	young	御嬢さん	898	~(おじょうさん)
jp	lady	お嬢さん	898	~(おじょうさん)
jp	lady	御嬢さん	898	~(おじょうさん)
